h3,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
891e15b4293ffff,0,1,0,0,2,1,2,2,1,0
891e15b4297ffff,0,7,7,10,8,4,5,5,6,5
891e15b429bffff,0,0,0,0,0,0,0,0,0,0
891e15b42a3ffff,0,3,3,4,4,3,4,9,8,9
891e15b42a7ffff,0,0,0,0,0,0,0,3,5,3
891e15b42abffff,0,0,0,0,0,0,0,0,0,0
891e15b42afffff,4,3,3,1,1,14,6,16,4,4
891e15b42b3ffff,0,1,2,1,0,0,0,1,1,2
891e15b42b7ffff,0,0,3,1,3,4,7,9,9,7
891e15b42bbffff,0,0,0,0,0,0,0,0,0,0
891e15b42c3ffff,2,4,4,21,11,12,15,14,9,5
891e15b42c7ffff,1,0,1,1,3,3,3,4,5,4
891e15b42cbffff,28,27,9,16,16,16,18,27,27,18
891e15b42cfffff,1,5,7,9,6,7,7,6,4,5
891e15b42d3ffff,4,4,5,9,9,7,25,28,12,4
891e15b42d7ffff,0,1,1,6,1,2,0,2,2,1
891e15b42dbffff,8,13,16,15,20,10,18,18,16,23
891e15b4303ffff,0,0,0,0,0,0,0,0,0,0
891e15b4307ffff,0,0,0,0,0,0,0,0,0,0
891e15b430bffff,0,0,0,0,0,0,0,0,0,0
891e15b430fffff,0,0,0,0,0,0,0,1,0,0
891e15b4313ffff,0,0,0,0,0,0,0,0,0,0
891e15b4317ffff,0,0,0,0,0,0,0,0,0,0
891e15b431bffff,0,0,0,0,0,0,0,0,0,0
891e15b4323ffff,0,0,0,0,0,0,0,0,0,0
891e15b4327ffff,0,0,0,0,0,0,0,0,0,0
891e15b432bffff,0,0,0,0,0,0,0,0,0,0
891e15b432fffff,0,0,0,0,0,0,0,0,0,0
891e15b4333ffff,0,0,0,0,0,0,0,0,0,0
891e15b4337ffff,0,0,0,0,0,0,0,0,0,0
891e15b433bffff,0,0,0,0,0,0,0,0,0,0
891e15b4343ffff,0,1,1,0,0,0,0,3,3,3
891e15b4347ffff,3,3,3,2,3,2,2,2,1,1
891e15b434bffff,2,2,1,0,0,0,2,3,5,2
891e15b434fffff,0,0,1,5,10,9,0,0,2,5
891e15b4353ffff,3,0,0,2,0,3,2,7,10,5
891e15b4357ffff,7,7,7,9,9,9,9,11,10,10
891e15b435bffff,1,4,6,3,5,3,4,9,8,5
891e15b4363ffff,0,0,0,0,0,0,0,0,0,0
891e15b4367ffff,1,1,1,1,1,0,0,0,0,0
891e15b436bffff,1,1,0,0,0,0,0,0,0,1
891e15b436fffff,0,0,0,0,0,0,0,0,0,0
891e15b4373ffff,0,0,0,0,0,0,0,0,0,0
891e15b4377ffff,0,0,0,0,0,0,0,0,0,0
891e15b437bffff,0,0,0,0,0,1,1,1,2,2
891e15b4383ffff,0,0,0,0,0,0,0,0,0,0
891e15b4387ffff,0,0,0,0,0,0,0,0,0,0
891e15b438bffff,0,0,0,0,0,0,0,0,0,0
891e15b438fffff,0,0,0,0,0,0,0,0,0,0
891e15b4393ffff,0,0,0,0,0,0,0,0,0,0
891e15b4397ffff,0,0,0,0,0,0,0,0,0,0
891e15b439bffff,0,0,0,0,1,1,1,1,1,0
891e15b43a3ffff,0,0,0,0,0,0,0,0,0,0
891e15b43a7ffff,0,0,0,0,0,0,0,0,0,0
891e15b43abffff,0,0,0,0,0,0,0,0,0,0
891e15b43afffff,0,0,0,0,0,0,0,0,0,0
891e15b43b3ffff,0,0,0,0,0,0,0,0,0,0
891e15b43b7ffff,0,0,0,0,0,0,0,0,0,0
891e15b43bbffff,0,0,0,0,0,0,0,0,0,0
891e15b43c3ffff,3,3,2,3,2,2,4,5,5,8
891e15b43c7ffff,0,1,0,0,0,0,0,0,0,0
891e15b43cbffff,1,0,2,1,0,0,2,2,2,1
891e15b43cfffff,0,1,3,4,6,3,3,5,4,1
891e15b43d3ffff,3,3,4,2,1,1,1,4,1,0
891e15b43d7ffff,2,2,1,2,0,0,0,0,0,4
891e15b43dbffff,1,3,3,2,5,10,8,10,8,7
891e15b4403ffff,0,0,1,1,1,0,1,1,1,1
891e15b4407ffff,0,0,0,0,0,0,0,0,0,0
891e15b440bffff,15,23,24,18,18,16,19,17,20,11
891e15b440fffff,2,2,1,3,3,0,3,3,3,3
891e15b4413ffff,2,3,4,2,2,1,1,1,0,5
891e15b4417ffff,3,6,5,4,7,6,6,5,5,3
891e15b441bffff,9,14,21,23,15,14,14,15,18,15
891e15b4423ffff,0,2,2,3,4,5,4,5,4,3
891e15b4427ffff,0,5,6,8,8,9,10,9,8,9
891e15b442bffff,0,0,0,0,0,0,0,0,0,0
891e15b442fffff,0,3,3,2,1,0,0,0,0,0
891e15b4433ffff,0,0,0,0,2,2,2,2,2,3
891e15b4437ffff,6,4,3,4,7,5,5,4,4,2
891e15b443bffff,0,0,0,0,0,0,0,0,0,0
891e15b4443ffff,4,13,10,9,9,10,18,17,22,18
891e15b4447ffff,37,49,56,49,36,33,38,39,43,43
891e15b444bffff,8,13,14,12,9,8,10,11,11,17
891e15b444fffff,20,22,24,25,18,22,14,14,15,18
891e15b4453ffff,4,5,4,3,8,7,7,8,12,8
891e15b4457ffff,40,48,37,53,53,54,55,62,69,60
891e15b445bffff,2,3,3,4,3,5,4,5,5,5
891e15b4463ffff,4,3,2,2,3,2,2,5,4,9
891e15b4467ffff,0,0,0,0,0,0,0,0,0,0
891e15b446bffff,17,16,24,25,28,27,26,24,23,15
891e15b446fffff,6,7,9,7,3,3,3,5,11,10
891e15b4473ffff,4,9,7,11,11,12,16,19,22,21
891e15b4477ffff,0,0,1,2,0,0,1,0,0,0
891e15b447bffff,20,34,44,42,30,26,27,31,29,26
891e15b4483ffff,2,2,2,3,4,2,0,0,2,0
891e15b4487ffff,29,36,38,44,40,40,34,43,34,37
891e15b448bffff,8,14,12,9,9,10,12,14,14,11
891e15b448fffff,13,19,21,13,13,10,11,16,13,15
891e15b4493ffff,3,3,3,6,4,3,3,5,5,4
891e15b4497ffff,6,5,8,7,6,6,6,9,5,7
891e15b449bffff,24,25,37,36,38,29,41,46,48,41
891e15b44a3ffff,16,27,38,38,39,32,33,31,47,38
891e15b44a7ffff,20,22,23,13,19,14,23,48,40,46
891e15b44abffff,2,7,9,6,9,10,10,6,25,27
891e15b44afffff,13,16,17,24,26,23,19,17,15,13
891e15b44b3ffff,15,20,23,30,20,20,24,24,30,37
891e15b44b7ffff,4,7,11,8,8,8,13,18,22,18
891e15b44bbffff,19,31,44,43,32,34,43,51,55,48
891e15b44c3ffff,21,33,41,42,42,36,53,74,71,53
891e15b44c7ffff,17,25,38,36,33,27,41,66,66,42
891e15b44cbffff,15,24,27,26,18,15,11,14,22,18
891e15b44cfffff,9,22,23,37,19,24,36,40,38,32
891e15b44d3ffff,24,47,50,58,56,54,69,82,85,77
891e15b44d7ffff,12,20,22,33,31,23,31,40,41,35
891e15b44dbffff,18,26,23,26,26,23,27,27,28,29
891e15b4503ffff,0,0,0,0,0,0,0,0,0,0
891e15b4507ffff,1,1,0,0,0,0,0,0,0,0
891e15b450bffff,0,0,0,0,0,0,0,0,0,0
891e15b450fffff,0,0,0,0,0,0,0,0,0,0
891e15b4513ffff,0,0,0,0,0,0,0,0,0,0
891e15b4517ffff,0,0,0,0,0,0,0,0,0,0
891e15b451bffff,0,0,0,0,0,0,0,0,0,0
891e15b4523ffff,1,2,8,2,4,3,2,1,1,0
891e15b4527ffff,0,0,0,0,0,0,0,0,0,0
891e15b452bffff,0,0,0,0,0,0,0,0,0,0
891e15b452fffff,0,0,0,0,0,0,0,0,0,0
891e15b4533ffff,1,2,2,2,0,0,1,1,1,1
891e15b4537ffff,0,0,1,0,0,0,0,0,0,0
891e15b453bffff,0,0,0,0,0,0,0,0,0,0
891e15b4543ffff,0,0,0,0,0,0,2,2,2,10
891e15b4547ffff,3,2,2,3,2,3,2,2,0,0
891e15b454bffff,0,0,0,0,0,0,0,0,0,0
891e15b454fffff,1,0,0,0,0,0,0,0,0,0
891e15b4553ffff,0,0,0,0,1,2,2,2,1,3
891e15b4557ffff,1,1,2,0,0,1,1,1,1,1
891e15b455bffff,2,1,1,2,2,1,1,0,0,2
891e15b4563ffff,2,1,0,0,0,4,20,23,18,20
891e15b4567ffff,0,0,0,0,0,0,0,0,0,0
891e15b456bffff,1,0,0,0,1,4,17,22,17,17
891e15b456fffff,0,0,0,0,0,0,0,0,1,1
891e15b4573ffff,0,0,0,0,0,0,0,0,0,0
891e15b4577ffff,0,0,0,0,0,0,0,0,0,0
891e15b457bffff,0,0,2,1,0,17,20,20,18,17
891e15b4583ffff,0,1,2,2,1,3,2,2,3,3
891e15b4587ffff,0,0,0,0,0,0,0,0,0,0
891e15b458bffff,0,0,0,0,0,1,0,0,0,0
891e15b458fffff,0,0,0,0,1,0,1,1,0,0
891e15b4593ffff,7,6,8,13,12,10,11,13,9,5
891e15b4597ffff,0,0,0,0,0,0,0,0,0,0
891e15b459bffff,3,4,2,3,0,0,0,1,1,1
891e15b45a3ffff,0,0,0,0,0,0,0,0,0,0
891e15b45a7ffff,0,0,0,0,0,0,0,0,0,0
891e15b45abffff,0,0,0,0,1,1,0,0,0,0
891e15b45afffff,0,0,0,0,1,1,1,1,1,1
891e15b45b3ffff,0,0,0,0,0,0,0,1,1,1
891e15b45b7ffff,0,0,0,0,0,0,0,0,0,0
891e15b45bbffff,0,0,0,0,0,0,0,0,0,0
891e15b45c3ffff,0,0,1,1,1,1,1,1,2,1
891e15b45c7ffff,0,0,0,0,0,0,0,0,0,0
891e15b45cbffff,1,4,4,6,5,4,5,4,4,0
891e15b45cfffff,0,0,0,0,0,1,1,0,0,0
891e15b45d3ffff,1,1,3,2,0,0,0,1,1,1
891e15b45d7ffff,0,0,0,0,0,0,0,0,0,0
891e15b45dbffff,4,12,21,14,7,5,7,8,8,7
891e15b4603ffff,0,0,0,0,0,1,0,0,0,0
891e15b4607ffff,9,16,13,8,4,8,10,14,11,11
891e15b460bffff,11,21,20,28,22,23,20,22,23,22
891e15b460fffff,0,1,0,1,1,2,2,0,0,1
891e15b4613ffff,5,6,10,6,7,6,5,4,3,2
891e15b4617ffff,15,17,22,24,15,13,15,17,18,9
891e15b461bffff,2,5,7,8,7,5,9,14,12,8
891e15b4623ffff,10,18,27,19,32,25,30,34,26,18
891e15b4627ffff,6,6,7,7,5,7,6,10,9,5
891e15b462bffff,28,36,41,38,27,27,39,48,41,35
891e15b462fffff,2,3,2,3,7,7,6,8,4,8
891e15b4633ffff,6,9,15,21,27,31,40,48,43,53
891e15b4637ffff,9,17,20,21,14,14,17,17,12,11
891e15b463bffff,39,43,43,51,30,45,56,71,68,54
891e15b4643ffff,25,32,31,35,26,11,16,19,18,15
891e15b4647ffff,15,26,27,35,31,25,32,31,28,22
891e15b464bffff,12,19,18,20,16,20,21,25,22,23
891e15b464fffff,10,19,23,22,14,14,17,25,26,21
891e15b4653ffff,25,36,38,39,25,19,24,27,23,21
891e15b4657ffff,9,7,8,7,7,2,4,10,11,10
891e15b465bffff,14,20,24,28,22,24,25,33,36,31
891e15b4663ffff,1,0,2,3,5,19,29,27,22,20
891e15b4667ffff,5,7,10,8,6,9,13,10,8,8
891e15b466bffff,17,26,23,20,8,20,77,83,57,35
891e15b466fffff,0,1,2,7,5,6,11,16,10,13
891e15b4673ffff,11,19,11,10,12,10,18,25,17,8
891e15b4677ffff,17,24,27,29,30,25,26,24,24,21
891e15b467bffff,8,9,11,9,6,5,6,5,6,2
891e15b4683ffff,3,3,3,1,1,2,2,3,0,1
891e15b4687ffff,12,19,22,26,23,23,28,38,34,17
891e15b468bffff,1,2,1,0,1,1,1,2,1,3
891e15b468fffff,14,17,18,23,26,23,25,21,22,17
891e15b4693ffff,13,30,31,29,31,28,26,27,31,22
891e15b4697ffff,2,2,3,4,7,4,4,4,5,3
891e15b469bffff,17,19,31,25,30,26,22,24,19,19
891e15b46a3ffff,9,14,13,10,8,10,12,12,10,11
891e15b46a7ffff,10,16,18,22,25,25,26,28,24,13
891e15b46abffff,4,6,13,13,10,11,12,10,14,12
891e15b46afffff,6,9,10,10,9,7,9,9,8,5
891e15b46b3ffff,14,17,22,25,17,18,18,17,22,28
891e15b46b7ffff,10,11,17,15,9,16,13,17,19,19
891e15b46bbffff,7,10,11,18,19,17,23,32,25,22
891e15b46c3ffff,23,25,34,34,29,28,31,28,29,24
891e15b46c7ffff,9,19,31,32,34,24,23,25,24,15
891e15b46cbffff,28,30,36,26,30,29,33,30,28,26
891e15b46cfffff,18,19,20,18,21,15,15,13,12,9
891e15b46d3ffff,29,36,45,49,47,46,50,48,45,42
891e15b46d7ffff,8,10,17,23,25,22,24,33,22,16
891e15b46dbffff,17,18,27,26,23,25,28,35,28,30
891e15b4803ffff,0,0,0,0,0,0,0,0,0,0
891e15b4807ffff,0,0,0,0,0,0,0,0,0,0
891e15b480bffff,0,0,0,0,0,0,0,0,0,0
891e15b480fffff,0,0,0,0,0,0,0,0,0,0
891e15b4813ffff,0,0,0,0,0,0,0,0,0,0
891e15b4817ffff,0,0,0,0,0,0,0,0,0,0
891e15b481bffff,0,0,0,0,0,0,0,0,0,0
891e15b4823ffff,0,0,0,0,0,0,0,0,0,0
891e15b4827ffff,0,0,0,0,0,0,0,0,0,0
891e15b482bffff,0,0,0,0,0,0,0,0,0,0
891e15b482fffff,0,0,0,0,0,0,0,0,0,0
891e15b4833ffff,0,0,0,0,0,0,0,0,0,0
891e15b4837ffff,0,0,0,0,0,0,0,0,0,0
891e15b483bffff,0,0,0,0,0,0,0,0,0,0
891e15b4843ffff,0,0,0,0,0,0,0,0,0,0
891e15b4847ffff,0,0,0,0,0,0,0,0,0,0
891e15b484bffff,0,0,0,0,0,0,0,0,0,0
891e15b484fffff,0,0,0,0,0,0,0,0,0,0
891e15b4853ffff,0,0,0,0,0,0,0,0,0,0
891e15b4857ffff,0,0,0,0,0,0,0,0,0,0
891e15b485bffff,0,0,0,0,0,0,0,0,0,0
891e15b4863ffff,0,0,0,0,0,0,0,0,0,0
891e15b4867ffff,0,0,0,0,0,0,0,0,0,0
891e15b486bffff,0,0,0,0,0,0,0,0,0,0
891e15b486fffff,0,0,0,0,0,0,0,0,0,0
891e15b4873ffff,0,0,0,0,0,0,0,0,0,0
891e15b4877ffff,0,0,0,0,0,0,0,0,0,0
891e15b487bffff,0,0,0,0,0,0,0,0,0,0
891e15b4883ffff,0,0,0,0,0,0,0,0,0,0
891e15b4887ffff,0,0,0,0,0,0,0,0,0,0
891e15b488bffff,0,0,0,0,0,0,0,0,0,0
891e15b488fffff,0,0,0,0,0,0,0,0,0,0
891e15b4893ffff,0,0,0,0,0,0,0,0,0,0
891e15b4897ffff,0,0,0,0,0,0,0,0,0,0
891e15b489bffff,0,0,0,0,0,0,0,0,0,0
891e15b48a3ffff,0,0,0,0,0,0,0,0,0,0
891e15b48a7ffff,0,0,0,0,0,0,0,0,0,0
891e15b48abffff,0,0,0,0,0,0,0,0,0,0
891e15b48afffff,0,0,0,0,0,0,0,0,0,0
891e15b48b3ffff,0,0,0,0,0,0,0,0,0,0
891e15b48b7ffff,0,0,0,0,0,0,0,0,0,0
891e15b48bbffff,0,0,0,0,0,0,0,0,0,0
891e15b48c3ffff,0,0,0,0,0,0,0,0,0,0
891e15b48c7ffff,0,0,0,0,0,0,0,0,0,0
891e15b48cbffff,0,0,0,0,0,0,0,0,0,0
891e15b48cfffff,0,0,0,0,0,0,0,0,0,0
891e15b48d3ffff,0,0,0,0,0,0,0,0,0,0
891e15b48d7ffff,0,0,0,0,0,0,0,0,0,0
891e15b48dbffff,0,0,0,0,0,0,0,0,0,0
891e15b4903ffff,0,0,0,0,0,0,0,0,0,0
891e15b4907ffff,0,0,0,0,0,0,0,0,0,0
891e15b490bffff,0,0,0,0,0,0,0,0,0,0
891e15b490fffff,0,0,0,0,0,0,0,0,0,0
891e15b4913ffff,0,0,0,0,0,0,0,0,0,0
891e15b4917ffff,0,0,0,0,0,0,0,0,0,0
891e15b491bffff,0,0,0,0,0,0,0,0,0,0
891e15b492bffff,0,0,0,0,0,0,0,0,0,0
891e15b492fffff,0,0,0,0,0,0,0,0,0,0
891e15b4933ffff,0,0,0,0,0,0,0,0,0,0
891e15b4943ffff,0,0,0,0,0,0,0,0,0,0
891e15b4947ffff,0,0,0,0,0,0,0,0,0,0
891e15b494bffff,0,0,0,0,0,0,0,0,0,0
891e15b494fffff,0,0,0,0,0,0,0,0,0,0
891e15b4953ffff,0,0,0,0,0,0,0,0,0,0
891e15b4957ffff,0,0,0,0,0,0,0,0,0,0
891e15b495bffff,0,0,0,0,0,0,0,0,0,0
891e15b4963ffff,0,0,0,0,0,0,0,0,0,0
891e15b496bffff,0,0,0,0,0,0,0,0,0,0
891e15b496fffff,0,0,0,0,0,0,0,0,0,0
891e15b4973ffff,0,0,0,0,0,0,0,0,0,0
891e15b4977ffff,0,0,0,0,0,0,0,0,0,0
891e15b497bffff,0,0,0,0,0,0,0,0,0,0
891e15b4983ffff,0,0,0,0,0,0,0,0,0,0
891e15b4987ffff,0,0,0,0,0,0,0,0,0,0
891e15b498bffff,0,0,0,0,0,0,0,0,0,0
891e15b498fffff,0,0,0,0,0,0,0,0,0,0
891e15b4993ffff,0,0,0,0,0,0,0,0,0,0
891e15b4997ffff,0,0,0,0,0,0,0,0,0,0
891e15b499bffff,0,0,0,0,0,0,0,0,0,0
891e15b49b3ffff,0,0,0,0,0,0,0,0,0,0
891e15b49bbffff,0,0,0,0,0,0,0,0,0,0
891e15b49c3ffff,0,0,0,0,0,0,0,0,0,0
891e15b49c7ffff,0,0,0,0,0,0,0,0,0,0
891e15b49cbffff,0,0,0,0,0,0,0,0,0,0
891e15b49cfffff,0,0,0,0,0,0,0,0,0,0
891e15b49d3ffff,0,0,0,0,0,0,0,0,0,0
891e15b49d7ffff,0,0,0,0,0,0,0,0,0,0
891e15b49dbffff,0,0,0,0,0,0,0,0,0,0
891e15b4a03ffff,0,0,0,0,0,0,0,0,0,0
891e15b4a07ffff,0,0,0,0,0,0,0,0,0,0
891e15b4a0bffff,0,0,0,0,0,0,0,0,0,0
891e15b4a0fffff,1,0,0,0,0,0,0,0,0,0
891e15b4a13ffff,0,0,0,0,0,0,0,0,0,0
891e15b4a17ffff,0,0,0,0,0,0,0,0,0,0
891e15b4a1bffff,0,0,0,1,1,1,1,1,1,1
891e15b4a23ffff,0,0,0,0,0,0,0,0,0,0
891e15b4a27ffff,0,0,0,0,0,0,0,0,0,0
891e15b4a33ffff,0,0,0,0,0,0,0,0,0,0
891e15b4a37ffff,0,0,0,0,0,0,0,0,0,0
891e15b4a3bffff,0,0,0,0,0,0,0,0,0,0
891e15b4a43ffff,0,0,0,0,0,0,0,0,0,0
891e15b4a47ffff,0,0,0,0,0,0,0,0,0,0
891e15b4a4bffff,0,0,0,0,0,0,0,0,0,0
891e15b4a4fffff,0,0,0,0,0,0,0,0,0,0
891e15b4a53ffff,1,1,1,1,0,0,0,0,0,0
891e15b4a57ffff,0,0,0,0,0,1,0,0,0,0
891e15b4a5bffff,1,1,1,0,0,0,0,0,0,0
891e15b4a73ffff,0,0,0,0,0,0,0,0,0,0
891e15b4a77ffff,0,0,0,0,0,0,0,0,0,0
891e15b4a83ffff,0,0,0,0,0,0,0,0,0,0
891e15b4a87ffff,0,0,0,0,0,0,0,0,0,0
891e15b4a8bffff,0,0,0,0,0,0,0,0,0,0
891e15b4a8fffff,0,0,0,0,0,0,0,0,0,0
891e15b4a93ffff,0,0,0,0,0,0,0,0,0,0
891e15b4a97ffff,0,0,0,0,0,0,0,0,0,0
891e15b4a9bffff,0,0,0,0,0,0,0,0,0,0
891e15b4aa3ffff,0,0,0,0,0,0,0,0,0,0
891e15b4aa7ffff,0,0,0,0,0,0,0,0,0,0
891e15b4aabffff,0,0,0,0,0,0,0,0,0,0
891e15b4aafffff,0,0,0,0,0,0,0,0,0,0
891e15b4ab3ffff,0,0,0,0,0,0,0,0,0,0
891e15b4ab7ffff,0,0,0,0,0,0,0,0,0,0
891e15b4abbffff,0,0,0,0,0,0,0,0,0,0
891e15b4ac3ffff,0,0,0,0,0,0,0,0,0,0
891e15b4ac7ffff,0,0,0,0,0,0,0,0,0,0
891e15b4acbffff,0,0,0,1,1,1,2,2,1,1
891e15b4acfffff,0,0,0,0,0,0,0,0,0,0
891e15b4ad3ffff,0,0,0,0,0,0,0,0,0,0
891e15b4ad7ffff,0,0,0,0,0,0,0,0,0,0
891e15b4adbffff,0,0,0,0,1,1,1,1,1,0
891e15b4b03ffff,0,0,0,0,0,0,0,0,0,0
891e15b4b07ffff,0,0,0,0,0,0,0,0,0,0
891e15b4b0bffff,0,0,0,0,0,0,0,0,0,0
891e15b4b0fffff,0,0,0,0,0,0,0,0,0,0
891e15b4b13ffff,0,0,0,0,0,0,0,0,0,0
891e15b4b17ffff,0,0,0,0,0,0,0,0,0,0
891e15b4b1bffff,0,0,0,0,0,0,0,0,0,0
891e15b4b23ffff,0,0,0,0,0,0,0,0,0,0
891e15b4b27ffff,0,0,0,0,0,0,0,0,0,0
891e15b4b2bffff,0,0,0,0,0,0,0,0,0,0
891e15b4b2fffff,0,0,0,0,0,0,0,0,0,0
891e15b4b33ffff,0,0,0,0,0,0,0,0,0,0
891e15b4b37ffff,0,0,0,0,0,0,0,0,0,0
891e15b4b3bffff,0,0,0,0,0,0,0,0,0,0
891e15b4b53ffff,0,0,0,0,0,0,0,0,0,0
891e15b4b57ffff,0,0,0,0,0,0,0,0,0,0
891e15b4b5bffff,0,0,0,0,0,0,0,0,0,0
891e15b4b77ffff,0,0,0,0,0,0,0,0,0,0
891e15b4b83ffff,0,0,0,0,0,0,0,0,0,0
891e15b4b87ffff,0,0,0,0,0,0,0,0,0,0
891e15b4b8bffff,0,0,0,0,0,0,0,0,0,0
891e15b4b8fffff,0,0,0,0,0,0,0,0,0,0
891e15b4b93ffff,0,0,0,0,0,0,0,0,0,0
891e15b4b97ffff,0,0,0,0,0,0,0,0,0,0
891e15b4b9bffff,0,0,0,0,0,0,0,0,0,0
891e15b4ba3ffff,0,0,0,0,0,0,0,0,0,0
891e15b4ba7ffff,0,0,0,0,0,0,0,0,0,0
891e15b4babffff,0,0,0,0,0,0,0,0,0,0
891e15b4bafffff,0,0,0,0,0,0,0,0,0,0
891e15b4bb3ffff,0,0,0,0,0,0,0,0,0,0
891e15b4bb7ffff,0,0,0,0,0,0,0,0,0,0
891e15b4bbbffff,0,0,0,0,0,0,0,0,0,0
891e15b4bc3ffff,0,0,0,0,0,0,0,0,0,0
891e15b4bc7ffff,0,0,0,0,0,0,0,0,0,0
891e15b4bcbffff,0,0,0,0,0,0,0,0,0,0
891e15b4bcfffff,0,0,0,0,0,0,0,0,0,0
891e15b4bd3ffff,0,0,0,0,0,0,0,0,0,0
891e15b4bd7ffff,0,0,0,0,0,0,0,0,0,0
891e15b4bdbffff,0,0,0,0,0,0,0,0,0,0
891e15b4c03ffff,0,0,0,0,0,0,0,0,0,0
891e15b4c07ffff,0,0,0,0,0,0,0,0,0,0
891e15b4c0bffff,0,0,0,0,0,0,0,0,0,0
891e15b4c0fffff,0,0,0,0,0,0,0,0,0,0
891e15b4c13ffff,0,0,0,0,0,0,0,0,0,0
891e15b4c17ffff,0,0,0,0,0,0,0,0,0,0
891e15b4c1bffff,0,0,0,0,0,0,0,0,1,1
891e15b4c23ffff,0,0,0,0,0,0,0,0,0,0
891e15b4c27ffff,0,0,0,0,0,0,0,0,0,0
891e15b4c2bffff,0,0,0,0,0,0,0,0,0,0
891e15b4c2fffff,0,0,0,0,0,0,0,0,0,0
891e15b4c33ffff,0,0,0,0,0,0,0,0,0,0
891e15b4c37ffff,0,0,0,0,0,0,0,0,0,0
891e15b4c3bffff,0,0,0,0,0,0,0,0,0,0
891e15b4c43ffff,0,0,0,0,0,0,0,0,0,0
891e15b4c47ffff,0,0,0,0,0,0,0,0,0,0
891e15b4c4bffff,0,0,0,0,0,0,0,0,0,0
891e15b4c4fffff,0,0,0,0,0,0,0,0,0,0
891e15b4c53ffff,0,0,0,0,0,0,0,0,0,0
891e15b4c57ffff,0,0,0,0,0,0,0,0,0,0
891e15b4c5bffff,0,0,0,0,0,0,0,0,0,0
891e15b4c63ffff,0,0,0,0,0,0,0,0,0,0
891e15b4c67ffff,0,0,0,0,0,0,0,0,0,0
891e15b4c6bffff,0,0,0,0,0,0,0,0,0,0
891e15b4c6fffff,0,0,0,0,0,0,0,0,0,0
891e15b4c73ffff,0,0,0,0,0,0,0,0,0,0
891e15b4c77ffff,0,0,0,0,0,0,0,0,0,0
891e15b4c7bffff,0,0,0,0,0,0,0,0,0,0
891e15b4c83ffff,0,0,0,0,1,1,1,1,1,0
891e15b4c87ffff,0,0,0,0,0,0,0,0,0,0
891e15b4c8bffff,0,0,0,0,0,0,0,0,0,0
891e15b4c8fffff,0,0,0,0,0,0,0,0,0,0
891e15b4c93ffff,0,0,0,0,0,0,0,0,0,0
891e15b4c97ffff,1,1,1,1,0,0,0,0,0,0
891e15b4c9bffff,0,0,0,0,0,0,0,0,0,0
891e15b4ca3ffff,0,0,0,0,0,0,0,0,0,0
891e15b4ca7ffff,0,0,0,0,0,0,0,0,0,0
891e15b4cabffff,0,0,0,0,0,0,0,0,0,0
891e15b4cafffff,0,0,0,0,0,0,0,0,0,0
891e15b4cb3ffff,1,1,1,0,0,0,0,0,0,0
891e15b4cb7ffff,0,0,0,0,0,0,0,0,0,0
891e15b4cbbffff,0,0,0,0,0,0,0,0,0,0
891e15b4cc3ffff,0,0,0,0,0,0,0,0,0,0
891e15b4cc7ffff,0,0,0,0,0,0,0,0,0,0
891e15b4ccbffff,0,0,0,0,0,0,0,0,0,0
891e15b4ccfffff,0,0,0,0,0,0,0,0,0,0
891e15b4cd3ffff,0,0,0,0,0,0,0,0,0,0
891e15b4cd7ffff,0,0,0,0,0,0,0,0,0,0
891e15b4cdbffff,0,0,0,0,0,0,0,0,0,0
891e15b4d03ffff,0,0,0,0,0,0,0,0,0,0
891e15b4d07ffff,0,0,0,0,1,1,1,1,0,0
891e15b4d0bffff,0,0,0,0,0,0,0,0,0,0
891e15b4d0fffff,0,0,0,0,0,0,0,0,0,0
891e15b4d13ffff,0,0,0,0,0,0,0,0,0,0
891e15b4d17ffff,0,0,0,0,0,0,0,0,0,0
891e15b4d1bffff,0,0,0,0,0,0,0,0,0,0
891e15b4d23ffff,0,0,0,0,0,0,0,0,0,0
891e15b4d27ffff,0,0,0,0,0,0,0,0,0,0
891e15b4d2bffff,0,0,0,0,0,0,0,0,0,0
891e15b4d2fffff,0,0,0,0,0,0,0,0,0,0
891e15b4d33ffff,0,0,0,0,0,0,0,0,0,0
891e15b4d37ffff,0,0,0,0,0,0,0,0,0,0
891e15b4d3bffff,0,0,0,0,0,0,0,0,0,0
891e15b4d43ffff,0,0,0,0,0,0,0,0,0,0
891e15b4d47ffff,0,0,0,0,0,0,0,0,0,0
891e15b4d4bffff,0,0,0,0,0,0,0,0,0,0
891e15b4d4fffff,0,0,0,0,0,0,0,0,0,0
891e15b4d53ffff,0,0,0,0,0,0,0,0,0,0
891e15b4d57ffff,0,0,0,0,0,0,0,0,0,0
891e15b4d5bffff,0,0,0,0,0,0,0,0,0,0
891e15b4d63ffff,0,0,0,0,0,0,0,0,0,0
891e15b4d67ffff,0,0,0,0,0,0,0,0,0,0
891e15b4d6bffff,0,0,0,0,0,0,0,0,0,0
891e15b4d6fffff,0,0,0,0,0,0,0,0,0,0
891e15b4d73ffff,0,0,0,0,0,0,0,0,0,0
891e15b4d77ffff,0,0,0,0,0,0,0,0,0,0
891e15b4d7bffff,0,0,0,0,0,0,0,0,0,0
891e15b4d83ffff,0,0,0,0,0,0,0,0,0,0
891e15b4d87ffff,0,0,0,0,0,0,0,0,0,0
